time[us],volt(fsr)[v],signal,signal frequency[Hz]
59147342,1000,0,1000
59147702,1000,0,1000
59148063,1000,0,1000
59148423,1000,0,1000
59148783,1000,0,1000
59149144,1000,0,1000
59149504,1000,0,1000
59149864,1000,0,1000
59150225,1000,0,1000
59150585,1000,0,1000
59150946,1000,0,1000
59151306,1000,0,1000
59151666,1000,0,1000
59152027,1000,0,1000
59152387,1000,0,1000
59152748,1000,0,1000
59153108,1000,0,1000
59153468,1000,0,1000
59153829,1000,0,1000
59154189,1000,0,1000
59154549,1000,0,1000
59154910,1000,0,1000
59155270,1000,0,1000
59155631,1000,0,1000
59155991,1000,0,1000
59156351,1000,0,1000
59156712,1000,0,1000
59157072,1000,0,1000
59157432,1000,0,1000
59157793,1000,0,1000
59158153,1000,0,1000
59158514,1000,0,1000
59158874,1000,0,1000
59159234,1000,0,1000
59159595,1000,0,1000
59159955,1000,0,1000
59160316,1000,0,1000
59160676,1000,0,1000
59161036,1000,0,1000
59161397,1000,0,1000
59161757,1000,0,1000
59162117,1000,0,1000
59162478,1000,0,1000
59162838,1000,0,1000
59163199,1000,0,1000
59163559,1000,0,1000
59163919,1000,0,1000
59164280,1000,0,1000
59164640,1000,0,1000
59165002,1000,0,1000
59165361,1000,0,1000
59165721,1000,0,1000
59166082,1000,0,1000
59166442,1000,0,1000
59166802,1000,0,1000
59167162,0,0,1000
59167523,0,0,1000
59167883,0,0,1000
59168243,0,0,1000
59168604,0,0,1000
59168964,0,0,1000
59169325,0,0,1000
59169685,0,0,1000
59170045,0,0,1000
59170406,0,0,1000
59170766,0,0,1000
59171127,0,0,1000
59171487,0,0,1000
59171847,0,0,1000
59172208,0,0,1000
59172568,0,0,1000
59172928,0,0,1000
59173289,0,0,1000
59173649,0,0,1000
59174011,0,0,1000
59174370,0,0,1000
59174730,0,0,1000
59175091,0,0,1000
59175451,0,0,1000
59175811,0,0,1000
59176172,0,0,1000
59176532,0,0,1000
59176893,0,0,1000
59177253,0,0,1000
59177613,0,0,1000
59177974,0,0,1000
59178334,0,0,1000
59178695,0,0,1000
59179055,0,0,1000
59179415,0,0,1000
59179776,0,0,1000
59180136,0,0,1000
59180496,0,0,1000
59180857,0,0,1000
59181217,0,0,1000
59181578,0,0,1000
59181938,0,0,1000
59182298,0,0,1000
59182659,0,0,1000
59183019,0,0,1000
59183379,0,0,1000
59183740,0,0,1000
59184100,0,0,1000
59184461,0,0,1000
59184821,0,0,1000
59185181,0,0,1000
59185542,0,0,1000
59185902,0,0,1000
59186262,0,0,1000
59186621,0,0,1000
59186981,0,0,1000
59187342,0,0,1000
59187702,0,0,1000
59188062,0,0,1000
59188423,0,0,1000
59188783,0,0,1000
59189143,0,0,1000
59189504,0,0,1000
59189864,0,0,1000
59190225,0,0,1000
59190585,0,0,1000
59190945,0,0,1000
59191306,0,0,1000
59191666,0,0,1000
59192027,0,0,1000
59192387,0,0,1000
59192747,0,0,1000
59193108,0,0,1000
59193468,0,0,1000
59193828,0,0,1000
59194189,0,0,1000
59194549,0,0,1000
59194910,0,0,1000
59195270,0,0,1000
59195630,0,0,1000
59195991,0,0,1000
59196351,0,0,1000
59196711,0,0,1000
59197072,0,0,1000
59197432,0,0,1000
59197793,0,0,1000
59198153,0,0,1000
59198513,0,0,1000
59198874,0,0,1000
59199234,0,0,1000
59199594,0,0,1000
59199955,0,0,1000
59200315,0,0,1000
59200676,0,0,1000
59201036,0,0,1000
59201396,0,0,1000
59201757,0,0,1000
59202117,0,0,1000
59202478,0,0,1000
59202838,0,0,1000
59203198,0,0,1000
59203559,0,0,1000
59203919,0,0,1000
59204279,0,0,1000
59204640,0,0,1000
59205001,0,0,1000
59205361,0,0,1000
59205721,0,0,1000
59206081,0,0,1000
59206442,0,0,1000
59206802,0,0,1000
59207163,0,0,1000
59207523,0,0,1000
59207883,0,0,1000
59208244,0,0,1000
59208604,0,0,1000
59208964,0,0,1000
59209325,0,0,1000
59209685,0,0,1000
59210046,0,0,1000
59210406,0,0,1000
59210766,0,0,1000
59211127,0,0,1000
59211487,0,0,1000
59211847,0,0,1000
59212208,0,0,1000
59212568,0,0,1000
59212929,0,0,1000
59213289,0,0,1000
59213649,0,0,1000
59214011,0,0,1000
59214370,0,0,1000
59214731,0,0,1000
59215091,0,0,1000
59215451,0,0,1000
59215812,0,0,1000
59216172,0,0,1000
59216532,0,0,1000
59216893,0,0,1000
59217253,0,0,1000
59217614,0,0,1000
59217974,0,0,1000
59218334,0,0,1000
59218695,0,0,1000
59219055,0,0,1000
59219415,0,0,1000
59219776,0,0,1000
59220136,0,0,1000
59220497,0,0,1000
59220857,0,0,1000
59221217,0,0,1000
59221578,0,0,1000
59221938,0,0,1000
59222299,0,0,1000
59222659,0,0,1000
59223019,0,0,1000
59223380,0,0,1000
59223740,0,0,1000
59224100,0,0,1000
59224461,0,0,1000
59224821,0,0,1000
59225182,0,0,1000
59225542,0,0,1000
59225902,0,0,1000
59226262,0,0,1000
59226621,0,0,1000
59226981,0,0,1000
59227342,0,0,1000
59227702,0,0,1000
59228063,0,0,1000
59228423,0,0,1000
59228783,0,0,1000
59229144,0,0,1000
59229504,0,0,1000
59229864,0,0,1000
59230225,0,0,1000
59230585,0,0,1000
59230946,0,0,1000
59231306,0,0,1000
59231666,0,0,1000
59232027,0,0,1000
59232386,0,0,1000
59232745,0,0,1000
59233106,0,0,1000
59233466,0,0,1000
59233827,0,0,1000
59234187,0,0,1000
59234547,0,0,1000
59234908,0,0,1000
59235268,0,0,1000
59235628,0,0,1000
59235989,0,0,1000
59236349,0,0,1000
59236710,0,0,1000
59237070,0,0,1000
59237430,0,0,1000
59237791,0,0,1000
59238151,0,0,1000
59238511,0,0,1000
59238872,0,0,1000
59239232,0,0,1000
59239593,0,0,1000
59239953,0,0,1000
59240313,0,0,1000
59240674,0,0,1000
59241034,0,0,1000
59241395,0,0,1000
59241755,0,0,1000
59242115,0,0,1000
59242476,0,0,1000
59242836,0,0,1000
59243196,0,0,1000
59243557,0,0,1000
59243917,0,0,1000
59244278,0,0,1000
59244637,0,0,1000
59244996,0,0,1000
59245357,0,0,1000
59245717,0,0,1000
59246077,0,0,1000
59246438,0,0,1000
59246798,0,0,1000
59247159,0,0,1000
59247519,0,0,1000
59247879,0,0,1000
59248240,0,0,1000
59248600,0,0,1000
59248960,0,0,1000
59249321,0,0,1000
59249681,0,0,1000
59250042,0,0,1000
59250402,0,0,1000
59250761,0,0,1000
59251121,0,0,1000
59251481,0,0,1000
59251841,0,0,1000
59252202,0,0,1000
59252562,0,0,1000
59252923,0,0,1000
59253283,0,0,1000
59253643,0,0,1000
59254005,0,0,1000
59254364,0,0,1000
59254724,0,0,1000
59255085,0,0,1000
59255445,0,0,1000
59255806,0,0,1000
59256166,0,0,1000
59256526,0,0,1000
59256887,0,0,1000
59257247,0,0,1000
59257607,0,0,1000
59257968,0,0,1000
59258328,0,0,1000
59258689,0,0,1000
59259049,0,0,1000
59259409,0,0,1000
59259770,0,0,1000
59260130,0,0,1000
59260491,0,0,1000
59260851,0,0,1000
59261211,0,0,1000
59261572,0,0,1000
59261932,0,0,1000
59262292,0,0,1000
59262653,0,0,1000
59263014,0,0,1000
59263374,0,0,1000
59263734,0,0,1000
59264094,0,0,1000
59264455,0,0,1000
59264815,0,0,1000
59265175,0,0,1000
59265536,0,0,1000
59265896,0,0,1000
59266257,0,0,1000
59266617,0,0,1000
59266977,0,0,1000
59267338,0,0,1000
59267698,0,0,1000
59268059,0,0,1000
59268419,0,0,1000
59268779,0,0,1000
59269140,0,0,1000
59269500,0,0,1000
59269860,0,0,1000
59270221,0,0,1000
59270581,0,0,1000
59270942,0,0,1000
59271302,0,0,1000
59271662,0,0,1000
59272023,0,0,1000
59272383,0,0,1000
59272743,0,0,1000
59273104,0,0,1000
59273464,0,0,1000
59273825,0,0,1000
59274185,0,0,1000
59274545,0,0,1000
59274906,0,0,1000
59275266,0,0,1000
59275627,0,0,1000
59275987,0,0,1000
59276347,0,0,1000
59276708,0,0,1000
59277068,0,0,1000
59277428,0,0,1000
59277789,0,0,1000
59278149,0,0,1000
59278510,0,0,1000
59278870,0,0,1000
59279230,0,0,1000
59279591,0,0,1000
59279951,0,0,1000
59280311,0,0,1000
59280672,0,0,1000
59281032,0,0,1000
59281393,0,0,1000
59281753,0,0,1000
59282113,0,0,1000
59282474,0,0,1000
59282834,0,0,1000
59283194,0,0,1000
59283555,0,0,1000
59283915,0,0,1000
59284276,0,0,1000
59284636,0,0,1000
59284996,0,0,1000
59285357,0,0,1000
59285717,0,0,1000
59286078,0,0,1000
59286438,0,0,1000
59286798,0,0,1000
59287159,0,0,1000
59287519,0,0,1000
59287879,0,0,1000
59288240,0,0,1000
59288600,0,0,1000
59288961,0,0,1000
59289321,0,0,1000
59289681,0,1,1000
59290049,0,1,1000
59290412,0,1,1000
59290774,0,1,1000
59291137,0,1,1000
59291499,0,1,1000
59291862,0,1,1000
59292224,0,1,1000
59292587,0,1,1000
59292949,0,1,1000
59293311,0,1,1000
59293674,0,1,1000
59294036,0,1,1000
59294399,0,1,1000
59294761,0,1,1000
59295124,0,1,1000
59295486,0,1,1000
59295849,0,1,1000
59296211,0,1,1000
59296574,0,1,1000
59296936,0,1,1000
59297299,0,1,1000
59297661,0,1,1000
59298024,0,1,1000
59298386,0,1,1000
59298749,0,1,1000
59299111,0,1,1000
59299474,0,1,1000
59299836,0,1,1000
59300199,0,1,1000
59300564,0,1,1000
59300926,0,1,1000
59301288,0,1,1000
59301651,0,1,1000
59302014,0,1,1000
59302378,0,1,1000
59302740,0,1,1000
59303103,0,1,1000
59303465,0,1,1000
59303827,0,1,1000
59304190,0,1,1000
59304555,0,1,1000
59304917,0,1,1000
59305280,0,1,1000
59305642,0,1,1000
59306006,0,1,1000
59306369,0,1,1000
59306732,0,1,1000
59307094,0,1,1000
59307456,0,1,1000
59307819,0,1,1000
59308180,0,1,1000
59308547,0,1,1000
59308911,0,1,1000
59309273,0,1,1000
59309636,0,1,1000
59309998,0,1,1000
59310363,0,1,1000
59310725,0,1,1000
59311088,0,1,1000
59311450,0,1,1000
59311812,0,1,1000
59312175,0,1,1000
59312540,0,1,1000
59312904,0,1,1000
59313267,0,1,1000
59313629,0,1,1000
59313991,0,1,1000
59314354,0,1,1000
59314716,0,1,1000
59315079,0,1,1000
59315441,0,1,1000
59315804,0,1,1000
59316166,0,1,1000
59316529,0,1,1000
59316895,0,1,1000
59317258,0,1,1000
59317620,0,1,1000
59317983,0,1,1000
59318345,0,1,1000
59318708,0,1,1000
59319070,0,1,1000
59319433,0,1,1000
59319795,0,1,1000
59320158,0,1,1000
59320520,0,1,1000
59320883,0,1,1000
59321245,0,1,1000
59321608,0,1,1000
59321970,0,1,1000
59322333,0,1,1000
59322695,0,1,1000
59323058,0,1,1000
59323420,0,1,1000
59323783,0,1,1000
59324145,0,1,1000
59324508,0,1,1000
59324870,0,1,1000
59325232,0,1,1000
59325595,0,1,1000
59325957,0,1,1000
59326320,0,1,1000
59326682,0,1,1000
59327048,0,1,1000
59327412,0,1,1000
59327774,0,1,1000
59328136,0,1,1000
59328499,0,1,1000
59328861,0,1,1000
59329224,0,1,1000
59329586,0,1,1000
59329949,0,1,1000
59330311,0,1,1000
59330674,0,1,1000
59331039,0,1,1000
59331403,0,1,1000
59331765,0,1,1000
59332128,0,1,1000
59332490,0,1,1000
59332853,0,1,1000
59333215,0,1,1000
59333578,0,1,1000
59333940,0,1,1000
59334303,0,1,1000
59334665,0,1,1000
59335028,0,1,1000
59335394,0,1,1000
59335757,0,1,1000
59336119,0,1,1000
59336482,0,1,1000
59336844,0,1,1000
59337207,0,1,1000
59337569,0,1,1000
59337931,0,1,1000
59338294,0,1,1000
59338657,0,1,1000
59339020,0,1,1000
59339382,0,1,1000
59339744,0,1,1000
59340107,0,1,1000
59340469,0,1,1000
59340832,0,1,1000
59341194,0,1,1000
59341556,0,1,1000
59341919,0,1,1000
59342281,0,1,1000
59342644,0,1,1000
59343008,0,1,1000
59343371,0,1,1000
59343733,0,1,1000
59344096,0,1,1000
59344458,0,1,1000
59344821,0,1,1000
59345183,0,1,1000
59345547,0,1,1000
59345908,0,1,1000
59346271,0,1,1000
59346633,0,1,1000
59346996,0,1,1000
59347360,0,1,1000
59347723,0,1,1000
59348085,0,1,1000
59348448,0,1,1000
59348810,0,1,1000
59349173,0,1,1000
59349538,0,1,1000
59349902,0,1,1000
59350264,0,1,1000
59350627,0,1,1000
59350989,0,1,1000
59351352,0,1,1000
59351714,0,1,1000
59352077,0,1,1000
59352439,0,1,1000
59352802,0,1,1000
59353164,0,1,1000
59353530,0,1,1000
59353893,0,1,1000
59354256,0,1,1000
59354618,0,1,1000
59354981,0,1,1000
59355343,0,1,1000
59355706,0,1,1000
59356068,0,1,1000
59356431,0,1,1000
59356793,0,1,1000
59357155,0,1,1000
59357518,0,1,1000
59357885,0,1,1000
59358247,0,1,1000
59358610,0,1,1000
59358972,0,1,1000
59359335,0,1,1000
59359697,0,1,1000
59360059,0,1,1000
59360422,0,1,1000
59360784,0,1,1000
59361147,0,1,1000
59361509,0,1,1000
59361872,0,1,1000
59362234,0,1,1000
59362597,0,1,1000
59362959,0,1,1000
59363322,0,1,1000
59363684,0,1,1000
59364047,0,1,1000
59364409,0,1,1000
59364772,0,1,1000
59365134,0,1,1000
59365497,0,1,1000
59365859,0,1,1000
59366222,0,1,1000
59366584,0,1,1000
59366947,0,1,1000
59367309,0,1,1000
59367671,0,1,1000
59368037,0,1,1000
59368401,0,1,1000
59368763,0,1,1000
59369126,0,1,1000
59369488,0,1,1000
59369851,0,1,1000
59370213,0,1,1000
59370575,0,1,1000
59370938,0,1,1000
59371300,0,1,1000
59371663,0,1,1000
59372028,0,1,1000
59372392,0,1,1000
59372755,0,1,1000
59373117,0,1,1000
59373480,0,1,1000
59373842,1000,1,1000
59374205,1000,1,1000
59374567,1000,1,1000
59374930,1000,1,1000
59375292,1000,1,1000
59375655,1000,1,1000
59376022,1000,1,1000
59376384,1000,1,1000
59376746,1000,1,1000
59377109,1000,1,1000
59377471,1000,1,1000
59377834,1000,1,1000
59378196,1000,1,1000
59378559,1000,1,1000
59378921,1000,1,1000
59379284,1000,1,1000
59379646,1000,1,1000
59380010,1000,1,1000
59380375,1000,1,1000
59380738,1000,1,1000
59381100,1000,1,1000
59381463,1000,1,1000
59381825,1000,1,1000
59382188,1000,1,1000
59382550,1000,1,1000
59382913,1000,1,1000
59383275,1000,1,1000
59383638,1000,1,1000
59384001,1000,1,1000
59384365,1000,1,1000
59384727,1000,1,1000
59385090,1000,1,1000
59385452,1000,1,1000
59385815,1000,1,1000
59386177,1000,1,1000
59386540,1000,1,1000
59386902,1000,1,1000
59387264,1000,1,1000
59387627,1000,1,1000
59387989,1000,1,1000
59388352,1000,1,1000
59388714,1000,1,1000
59389077,1000,1,1000
59389439,1000,1,1000
59389804,1000,0,1000
59390165,1000,0,1000
59390527,1000,0,1000
59390886,1000,0,1000
59391246,1000,0,1000
59391607,1000,0,1000
59391967,1000,0,1000
59392328,1000,0,1000
59392688,1000,0,1000
59393048,1000,0,1000
59393409,1000,0,1000
59393769,1000,0,1000
59394129,1000,0,1000
59394490,1000,0,1000
59394850,1000,0,1000
59395211,1000,0,1000
59395571,1000,0,1000
59395931,1000,0,1000
59396292,1000,0,1000
59396652,1000,0,1000
59397014,1000,0,1000
59397373,1000,0,1000
59397733,1000,0,1000
59398094,1000,0,1000
59398454,1000,0,1000
59398814,1000,0,1000
59399175,1000,0,1000
59399535,1000,0,1000
59399896,1000,0,1000
59400256,1000,0,1000
59400616,1000,0,1000
59400977,1000,0,1000
59401337,1000,0,1000
59401697,1000,0,1000
59402058,1000,0,1000
59402418,1000,0,1000
59402779,1000,0,1000
59403139,1000,0,1000
59403499,1000,0,1000
59403860,1000,0,1000
59404220,1000,0,1000
59404580,1000,0,1000
59404941,1000,0,1000
59405301,1000,0,1000
59405662,1000,0,1000
59406022,1000,0,1000
59406382,1000,0,1000
59406743,1000,0,1000
59407103,1000,0,1000
59407464,1000,0,1000
59407824,1000,0,1000
59408184,1000,0,1000
59408545,1000,0,1000
59408905,1000,0,1000
59409265,1000,0,1000
59409626,1000,0,1000
59409986,1000,0,1000
59410347,1000,0,1000
59410707,1000,0,1000
59411067,1000,0,1000
59411428,1000,0,1000
59411788,1000,0,1000
59412148,1000,0,1000
59412509,1000,0,1000
59412869,1000,0,1000
59413230,1000,0,1000
59413590,1000,0,1000
59413950,1000,0,1000
59414311,1000,0,1000
59414671,1000,0,1000
59415032,1000,0,1000
59415392,1000,0,1000
59415752,1000,0,1000
59416113,1000,0,1000
59416473,1000,0,1000
59416833,1000,0,1000
59417194,1000,0,1000
59417554,1000,0,1000
59417915,1000,0,1000
59418275,1000,0,1000
59418635,1000,0,1000
59418996,1000,0,1000
59419356,1000,0,1000
59419716,1000,0,1000
59420077,1000,0,1000
59420437,1000,0,1000
59420798,1000,0,1000
59421158,1000,0,1000
59421518,1000,0,1000
59421879,1000,0,1000
59422239,1000,0,1000
59422600,1000,0,1000
59422960,1000,0,1000
59423320,1000,0,1000
59423681,1000,0,1000
59424041,1000,0,1000
59424401,1000,0,1000
59424762,1000,0,1000
59425122,1000,0,1000
59425483,1000,0,1000
59425843,1000,0,1000
59426203,1000,0,1000
59426564,1000,0,1000
59426924,1000,0,1000
59427284,1000,0,1000
59427645,1000,0,1000
59428006,1000,0,1000
59428366,1000,0,1000
59428726,1000,0,1000
59429086,1000,0,1000
59429447,1000,0,1000
59429807,1000,0,1000
59430168,1000,0,1000
59430528,1000,0,1000
59430888,1000,0,1000
59431249,1000,0,1000
59431609,1000,0,1000
59431969,1000,0,1000
59432330,1000,0,1000
59432690,1000,0,1000
59433051,1000,0,1000
59433411,1000,0,1000
59433771,1000,0,1000
59434132,1000,0,1000
59434492,1000,0,1000
59434852,1000,0,1000
59435213,1000,0,1000
59435573,1000,0,1000
59435934,1000,0,1000
59436294,1000,0,1000
59436654,1000,0,1000
59437016,1000,0,1000
59437375,1000,0,1000
59437736,1000,0,1000
59438096,1000,0,1000
59438456,1000,0,1000
59438817,1000,0,1000
59439176,1000,0,1000
59439535,1000,0,1000
59439896,1000,0,1000
59440256,1000,0,1000
59440616,1000,0,1000
59440977,1000,0,1000
59441337,1000,0,1000
59441698,1000,0,1000
59442058,1000,0,1000
59442418,1000,0,1000
59442779,1000,0,1000
59443139,1000,0,1000
59443500,1000,0,1000
59443860,1000,0,1000
59444220,1000,0,1000
59444581,1000,0,1000
59444941,1000,0,1000
59445301,1000,0,1000
59445662,1000,0,1000
59446022,1000,0,1000
59446383,1000,0,1000
59446743,1000,0,1000
59447103,1000,0,1000
59447464,1000,0,1000
59447824,1000,0,1000
59448184,1000,0,1000
59448545,1000,0,1000
59448905,1000,0,1000
59449266,1000,0,1000
59449626,0,0,1000
59449986,0,0,1000
59450346,0,0,1000
59450707,0,0,1000
59451067,0,0,1000
59451427,0,0,1000
59451788,0,0,1000
59452148,0,0,1000
59452509,0,0,1000
59452869,0,0,1000
59453229,0,0,1000
59453590,0,0,1000
59453950,0,0,1000
59454311,0,0,1000
59454671,0,0,1000
59455031,0,0,1000
59455392,0,0,1000
59455752,0,0,1000
59456112,0,0,1000
59456473,0,0,1000
59456833,0,0,1000
59457194,0,0,1000
59457554,0,0,1000
59457914,0,0,1000
59458275,0,0,1000
59458635,0,0,1000
59458995,0,0,1000
59459356,0,0,1000
59459716,0,0,1000
59460077,0,0,1000
59460437,0,0,1000
59460797,0,0,1000
59461158,0,0,1000
59461518,0,0,1000
59461879,0,0,1000
59462239,0,0,1000
59462599,0,0,1000
59462960,0,0,1000
59463320,0,0,1000
59463680,0,0,1000
59464041,0,0,1000
59464401,0,0,1000
59464762,0,0,1000
59465122,0,0,1000
59465482,0,0,1000
59465843,0,0,1000
59466203,0,0,1000
59466563,0,0,1000
59466924,0,0,1000
59467284,0,0,1000
59467645,0,0,1000
59468006,0,0,1000
59468365,0,0,1000
59468726,0,0,1000
59469086,0,0,1000
59469447,0,0,1000
59469807,0,0,1000
59470167,0,0,1000
59470528,0,0,1000
59470888,0,0,1000
59471248,0,0,1000
59471609,0,0,1000
59471969,0,0,1000
59472330,0,0,1000
59472690,0,0,1000
59473050,0,0,1000
59473411,0,0,1000
59473771,0,0,1000
59474131,0,0,1000
59474492,0,0,1000
59474852,0,0,1000
59475213,0,0,1000
59475573,0,0,1000
59475933,0,0,1000
59476294,0,0,1000
59476654,0,0,1000
59477016,0,0,1000
59477375,0,0,1000
59477735,0,0,1000
59478096,0,0,1000
59478456,0,0,1000
59478816,0,0,1000
59479176,0,0,1000
59479535,0,0,1000
59479895,0,0,1000
59480256,0,0,1000
59480616,0,0,1000
59480977,0,0,1000
59481337,0,0,1000
59481697,0,0,1000
59482058,0,0,1000
59482418,0,0,1000
59482779,0,0,1000
59483139,0,0,1000
59483499,0,0,1000
59483860,0,0,1000
59484220,0,0,1000
59484580,0,0,1000
59484941,0,0,1000
59485300,0,0,1000
59485659,0,0,1000
59486020,0,0,1000
59486380,0,0,1000
59486741,0,0,1000
59487101,0,0,1000
59487461,0,0,1000
59487822,0,0,1000
59488182,0,0,1000
59488543,0,0,1000
59488903,0,0,1000
59489263,0,0,1000
59489624,0,0,1000
59489984,0,0,1000
59490344,0,0,1000
59490705,0,0,1000
59491065,0,0,1000
59491426,0,0,1000
59491786,0,0,1000
59492146,0,0,1000
59492507,0,0,1000
59492867,0,0,1000
59493227,0,0,1000
59493588,0,0,1000
59493948,0,0,1000
59494309,0,0,1000
59494669,0,0,1000
59495029,0,0,1000
59495390,0,0,1000
59495750,0,0,1000
59496111,0,0,1000
59496471,0,0,1000
59496831,0,0,1000
59497192,0,0,1000
59497551,0,0,1000
59497910,0,0,1000
59498271,0,0,1000
59498631,0,0,1000
59498991,0,0,1000
59499352,0,0,1000
59499712,0,0,1000
59500073,0,0,1000
59500433,0,0,1000
59500793,0,0,1000
59501154,0,0,1000
59501514,0,0,1000
59501875,0,0,1000
59502235,0,0,1000
59502595,0,0,1000
59502956,0,0,1000
59503316,0,0,1000
59503676,0,0,1000
59504035,0,0,1000
59504395,0,0,1000
59504755,0,0,1000
59505116,0,0,1000
59505476,0,0,1000
59505837,0,0,1000
59506197,0,0,1000
59506557,0,0,1000
59506918,0,0,1000
59507278,0,0,1000
59507639,0,0,1000
59507999,0,0,1000
59508359,0,0,1000
59508720,0,0,1000
59509080,0,0,1000
59509440,0,0,1000
59509801,0,0,1000
59510161,0,0,1000
59510522,0,0,1000
59510882,0,0,1000
59511242,0,0,1000
59511603,0,0,1000
59511963,0,0,1000
59512323,0,0,1000
59512684,0,0,1000
59513044,0,0,1000
59513405,0,0,1000
59513765,0,0,1000
59514125,0,0,1000
59514486,0,0,1000
59514846,0,0,1000
59515206,0,0,1000
59515567,0,0,1000
59515927,0,0,1000
59516288,0,0,1000
59516648,0,0,1000
59517010,0,0,1000
59517369,0,0,1000
59517729,0,0,1000
59518090,0,0,1000
59518450,0,0,1000
59518810,0,0,1000
59519171,0,0,1000
59519531,0,0,1000
59519891,0,0,1000
59520252,0,0,1000
59520612,0,0,1000
59520973,0,0,1000
59521333,0,0,1000
59521693,0,0,1000
59522054,0,0,1000
59522414,0,0,1000
59522775,0,0,1000
59523135,0,0,1000
59523495,0,0,1000
59523856,0,0,1000
59524216,0,0,1000
59524576,0,0,1000
59524937,0,0,1000
59525297,0,0,1000
59525658,0,0,1000
59526018,0,0,1000
59526378,0,0,1000
59526739,0,0,1000
59527099,0,0,1000
59527459,0,0,1000
59527820,0,0,1000
59528180,0,0,1000
59528541,0,0,1000
59528901,0,0,1000
59529261,0,0,1000
59529622,0,0,1000
59529982,0,0,1000
59530343,0,0,1000
59530703,0,0,1000
59531063,0,0,1000
59531424,0,0,1000
59531784,0,0,1000
59532144,0,0,1000
59532505,0,0,1000
59532865,0,0,1000
59533226,0,0,1000
59533586,0,0,1000
59533946,0,0,1000
59534307,0,0,1000
59534667,0,0,1000
59535027,0,0,1000
59535388,0,0,1000
59535748,0,0,1000
59536109,0,0,1000
59536469,0,0,1000
59536829,0,0,1000
59537190,0,0,1000
59537550,0,0,1000
59537911,0,0,1000
59538271,0,0,1000
59538631,0,0,1000
59538992,0,0,1000
59539352,0,0,1000
59539712,0,0,1000
59540073,0,0,1000
59540433,0,0,1000
59540794,0,0,1000
59541154,0,0,1000
59541514,0,0,1000
59541875,0,0,1000
59542235,0,0,1000
59542595,0,0,1000
59542956,0,0,1000
59543316,0,0,1000
59543676,0,0,1000
59544035,0,0,1000
59544395,0,0,1000
59544756,0,0,1000
59545116,0,0,1000
59545476,0,0,1000
59545837,0,0,1000
59546197,0,0,1000
59546558,0,0,1000
59546918,0,0,1000
59547278,0,0,1000
59547639,0,0,1000
59548001,0,0,1000
59548362,0,0,1000
59548722,0,0,1000
59549082,0,0,1000
59549443,0,0,1000
59549803,0,0,1000
59550163,0,0,1000
59550524,0,0,1000
59550884,0,0,1000
59551245,0,0,1000
59551605,0,0,1000
59551965,0,0,1000
59552326,0,0,1000
59552686,0,0,1000
59553047,0,0,1000
59553407,0,0,1000
59553767,0,0,1000
59554128,0,0,1000
59554488,0,0,1000
59554848,0,0,1000
59555209,0,0,1000
59555569,0,0,1000
59555930,0,0,1000
59556290,0,0,1000
59556650,0,0,1000
59557013,0,0,1000
59557373,0,0,1000
59557734,0,0,1000
59558094,0,0,1000
59558454,0,0,1000
59558815,0,0,1000
59559175,0,0,1000
59559535,0,0,1000
59559896,0,0,1000
59560256,0,0,1000
59560617,0,0,1000
59560977,0,0,1000
59561337,0,0,1000
59561698,0,0,1000
59562058,0,0,1000
59562419,0,0,1000
59562779,0,0,1000
59563139,0,0,1000
59563500,0,0,1000
59563860,0,0,1000
59564220,0,0,1000
59564581,0,0,1000
59564941,0,0,1000
59565301,0,0,1000
